Src IP,Dest IP,Protocol,Count,Unsecured
10.40.32.9,10.40.32.17,ARP,1,FALSE
10.29.12.79,10.40.32.17,ICMP,1,FALSE
10.40.32.1,10.40.32.17,NTP,1,FALSE
10.29.12.78,10.40.32.17,ICMP,1,FALSE
10.40.32.34,10.40.32.170,SSL,4,TRUE
10.40.34.197,10.40.32.170,ARP,2,FALSE
10.40.32.2,10.40.32.170,ARP,2,FALSE
10.40.32.1,10.40.32.170,NTP,2,FALSE
10.40.32.1,10.40.32.170,ARP,2,FALSE
10.40.32.34,10.40.32.170,ARP,2,FALSE
10.29.12.23,10.40.32.170,SSL,2,TRUE
10.40.34.253,10.40.32.170,ICMP,2,FALSE
10.40.32.50,10.40.32.170,ARP,2,FALSE
10.40.32.172,10.40.32.170,ARP,2,FALSE
10.40.32.53,10.40.32.170,ARP,2,FALSE
10.40.32.208,10.40.32.170,ARP,2,FALSE
10.40.34.43,10.40.32.170,ARP,1,FALSE
10.40.34.51,10.40.32.170,ARP,1,FALSE
10.40.34.54,10.40.32.170,ARP,1,FALSE
10.40.34.37,10.40.32.170,GE-SRTP,1,FALSE
10.40.34.24,10.40.32.170,ARP,1,FALSE
10.40.34.19,10.40.32.170,ARP,1,FALSE
10.40.34.39,10.40.32.170,ARP,1,FALSE
10.40.34.23,10.40.32.170,ARP,1,FALSE
10.40.34.25,10.40.32.170,GE-SRTP,1,FALSE
10.40.34.25,10.40.32.170,ARP,1,FALSE
10.40.32.1,10.40.32.170,UDP,1,FALSE
10.40.34.37,10.40.32.170,ARP,1,FALSE
10.40.34.13,10.40.32.170,ARP,1,FALSE
10.40.32.2,10.40.32.170,UDP,1,FALSE
10.29.12.59,10.40.32.170,SSL,1,TRUE
10.29.12.73,10.40.32.170,ICMP,1,FALSE
10.40.34.10,10.40.32.170,ARP,1,FALSE
10.40.34.53,10.40.32.170,GE-SRTP,1,FALSE
10.40.34.53,10.40.32.170,ARP,1,FALSE
10.40.32.177,10.40.32.170,ARP,1,FALSE
10.40.34.47,10.40.32.170,ARP,1,FALSE
10.40.34.6,10.40.32.170,ARP,1,FALSE
10.40.34.27,10.40.32.170,ARP,1,FALSE
10.40.43.94,10.40.32.170,RDP,1,FALSE
10.40.34.36,10.40.32.170,ARP,1,FALSE
10.40.34.29,10.40.32.170,ARP,1,FALSE
10.40.34.28,10.40.32.170,ARP,1,FALSE
10.40.32.179,10.40.32.170,ARP,1,FALSE
10.40.34.38,10.40.32.170,ARP,1,FALSE
10.40.34.21,10.40.32.170,ARP,1,FALSE
10.40.34.22,10.40.32.170,ARP,1,FALSE
10.40.32.113,10.40.32.170,WSD,1,FALSE
10.40.32.167,10.40.32.170,ARP,1,FALSE
10.40.34.17,10.40.32.170,ARP,1,FALSE
10.40.34.16,10.40.32.170,ARP,1,FALSE
10.40.34.57,10.40.32.170,ARP,1,FALSE
10.40.34.18,10.40.32.170,ARP,1,FALSE
10.40.34.9,10.40.32.170,ARP,1,FALSE
10.40.34.53,10.40.32.170,ARP,1,FALSE
10.40.34.253,10.40.32.170,ARP,1,FALSE
10.40.34.52,10.40.32.170,ARP,1,FALSE
10.40.34.50,10.40.32.170,GE-SRTP,1,FALSE
10.40.34.50,10.40.32.170,ARP,1,FALSE
10.40.34.26,10.40.32.170,ARP,1,FALSE
10.49.199.253,10.40.32.170,ARP,1,FALSE
10.40.43.142,10.40.32.170,RDP,1,FALSE
10.40.32.86,10.40.32.170,ARP,1,FALSE
10.40.32.244,10.40.32.170,ARP,1,FALSE
10.40.34.20,10.40.32.170,ARP,1,FALSE
10.40.34.79,10.40.32.170,ARP,1,FALSE
10.40.32.244,10.40.32.170,ARP,1,FALSE
10.40.32.172,10.40.32.170,RPC,1,FALSE
10.40.32.172,10.40.32.170,DCE-RPC,1,FALSE
10.40.34.57,10.40.32.170,ARP,1,FALSE
10.40.32.153,10.40.32.170,ARP,1,FALSE
10.40.34.20,10.40.32.170,ARP,1,FALSE
10.40.34.15,10.40.32.170,ARP,1,FALSE
10.40.43.45,10.40.32.170,RDP,1,FALSE
10.40.34.167,10.40.32.170,ARP,1,FALSE
10.40.34.12,10.40.32.170,ARP,1,FALSE
10.40.34.240,10.40.32.170,ARP,1,FALSE
10.40.32.208,10.40.32.170,BROWSER,1,FALSE
10.40.32.50,10.40.32.170,TCP,1,FALSE
10.40.43.170,10.40.32.171,SMB,11,TRUE
10.40.32.34,10.40.32.171,SSL,7,TRUE
10.40.34.253,10.40.32.171,ARP,4,FALSE
10.40.32.3,10.40.32.171,UDP,4,FALSE
10.40.32.1,10.40.32.171,ARP,2,FALSE
10.40.43.12,10.40.32.171,ARP,2,FALSE
10.40.43.45,10.40.32.171,RDP,2,FALSE
10.40.32.2,10.40.32.171,ARP,2,FALSE
10.40.32.2,10.40.32.171,NTP,2,FALSE
10.40.32.34,10.40.32.171,ARP,2,FALSE
10.29.12.23,10.40.32.171,SSL,2,TRUE
10.40.32.51,10.40.32.171,ARP,2,FALSE
10.40.43.170,10.40.32.171,SRVSVC,2,FALSE
10.40.32.2,10.40.32.171,UDP,1,FALSE
10.40.34.50,10.40.32.171,ARP,1,FALSE
10.40.34.13,10.40.32.171,ARP,1,FALSE
10.40.34.52,10.40.32.171,ARP,1,FALSE
10.40.32.1,10.40.32.171,UDP,1,FALSE
10.40.32.1,10.40.32.171,NTP,1,FALSE
10.40.32.167,10.40.32.171,ARP,1,FALSE
10.40.34.18,10.40.32.171,ARP,1,FALSE
10.40.34.17,10.40.32.171,ARP,1,FALSE
10.40.34.16,10.40.32.171,ARP,1,FALSE
10.40.34.57,10.40.32.171,ARP,1,FALSE
10.40.34.238,10.40.32.171,ICMP,1,FALSE
10.40.34.238,10.40.32.171,ARP,1,FALSE
10.29.12.59,10.40.32.171,SSL,1,TRUE
10.40.215.91,10.40.32.171,ICMP,1,FALSE
10.40.34.12,10.40.32.171,ARP,1,FALSE
10.29.12.73,10.40.32.171,ICMP,1,FALSE
10.40.32.177,10.40.32.171,ARP,1,FALSE
10.29.12.10,10.40.32.171,NTP,1,FALSE
10.40.34.53,10.40.32.171,ARP,1,FALSE
10.40.34.36,10.40.32.171,ARP,1,FALSE
10.40.32.172,10.40.32.171,DCE-RPC,1,FALSE
10.40.32.172,10.40.32.171,RPC,1,FALSE
10.29.12.58,10.40.32.171,ICMP,1,FALSE
10.40.34.6,10.40.32.171,ARP,1,FALSE
10.40.34.47,10.40.32.171,ARP,1,FALSE
10.40.34.29,10.40.32.171,ARP,1,FALSE
10.40.34.28,10.40.32.171,ARP,1,FALSE
10.40.43.170,10.40.32.171,TCP,1,FALSE
10.40.34.27,10.40.32.171,ARP,1,FALSE
10.40.32.32,10.40.32.171,ARP,1,FALSE
10.40.34.21,10.40.32.171,ARP,1,FALSE
10.40.34.53,10.40.32.171,ARP,1,FALSE
10.40.34.38,10.40.32.171,ARP,1,FALSE
10.40.32.86,10.40.32.171,ARP,1,FALSE
10.49.199.253,10.40.32.171,ARP,1,FALSE
10.40.34.26,10.40.32.171,ARP,1,FALSE
10.40.34.22,10.40.32.171,ARP,1,FALSE
10.40.34.9,10.40.32.171,ARP,1,FALSE
10.40.34.253,10.40.32.171,ICMP,1,FALSE
10.40.34.20,10.40.32.171,ARP,1,FALSE
10.40.32.179,10.40.32.171,ARP,1,FALSE
10.40.34.15,10.40.32.171,ARP,1,FALSE
10.40.34.20,10.40.32.171,ARP,1,FALSE
10.40.34.57,10.40.32.171,ARP,1,FALSE
10.40.34.24,10.40.32.171,ARP,1,FALSE
10.40.34.43,10.40.32.171,ARP,1,FALSE
10.40.34.25,10.40.32.171,ARP,1,FALSE
10.40.34.23,10.40.32.171,ARP,1,FALSE
10.40.34.37,10.40.32.171,ARP,1,FALSE
10.40.32.170,10.40.32.171,ICMP,1,FALSE
10.40.34.37,10.40.32.171,GE-SRTP,1,FALSE
10.40.32.3,10.40.32.171,RDP,1,FALSE
10.40.34.54,10.40.32.171,ARP,1,FALSE
10.40.34.51,10.40.32.171,ARP,1,FALSE
10.40.34.19,10.40.32.171,ARP,1,FALSE
10.40.34.39,10.40.32.171,ARP,1,FALSE
10.40.32.34,10.40.32.172,SSL,7,TRUE
10.40.32.171,10.40.32.172,TCP,4,FALSE
10.40.32.2,10.40.32.172,ARP,2,FALSE
10.40.32.2,10.40.32.172,NTP,2,FALSE
10.40.32.34,10.40.32.172,ARP,2,FALSE
10.40.32.3,10.40.32.172,UDP,2,FALSE
10.40.34.253,10.40.32.172,ARP,2,FALSE
10.80.243.39,10.40.32.172,ICMP,1,FALSE
10.40.215.91,10.40.32.172,ARP,1,FALSE
10.49.199.253,10.40.32.172,ARP,1,FALSE
10.29.12.73,10.40.32.172,ICMP,1,FALSE
10.40.43.12,10.40.32.172,ARP,1,FALSE
10.29.12.59,10.40.32.172,SSL,1,TRUE
10.40.32.170,10.40.32.172,RPC,1,FALSE
10.40.32.2,10.40.32.172,UDP,1,FALSE
10.40.32.171,10.40.32.172,RPC,1,FALSE
10.40.32.12,10.40.32.172,RDP,1,FALSE
10.29.12.10,10.40.32.172,NTP,1,FALSE
10.40.34.238,10.40.32.172,ARP,1,FALSE
10.40.32.12,10.40.32.172,UDP,1,FALSE
10.40.32.3,10.40.32.172,RDP,1,FALSE
10.49.199.253,10.40.32.174,ARP,1,FALSE
10.40.215.91,10.40.32.174,ICMP,1,FALSE
10.253.253.231,10.40.32.175,ARP,2,FALSE
10.40.34.253,10.40.32.175,ARP,2,FALSE
10.40.32.137,10.40.32.175,ARP,2,FALSE
10.40.32.208,10.40.32.175,HTTP,2,TRUE
10.40.32.1,10.40.32.175,ARP,2,FALSE
10.40.32.2,10.40.32.175,ARP,2,FALSE
10.40.32.208,10.40.32.175,ARP,1,FALSE
10.40.34.53,10.40.32.175,ARP,1,FALSE
10.40.34.27,10.40.32.175,ARP,1,FALSE
10.40.32.183,10.40.32.175,ARP,1,FALSE
10.40.34.253,10.40.32.175,ICMP,1,FALSE
10.40.32.208,10.40.32.175,ICMP,1,FALSE
10.40.34.137,10.40.32.175,ARP,1,FALSE
10.40.32.165,10.40.32.175,ARP,1,FALSE
10.40.32.113,10.40.32.175,ARP,1,FALSE
10.40.34.194,10.40.32.175,ARP,1,FALSE
10.40.34.243,10.40.32.175,ARP,1,FALSE
10.40.34.194,10.40.32.175,HTTP,1,TRUE
10.49.198.238,10.40.32.175,ARP,1,FALSE
10.40.34.53,10.40.32.175,ARP,1,FALSE
10.40.34.25,10.40.32.175,ARP,1,FALSE
10.40.32.167,10.40.32.175,ARP,1,FALSE
10.40.32.113,10.40.32.175,ARP,1,FALSE
10.49.216.134,10.40.32.175,ARP,1,FALSE
10.40.32.234,10.40.32.175,SENTINEL-SRM,1,FALSE
10.49.199.253,10.40.32.175,ARP,1,FALSE
10.49.198.11,10.40.32.175,ARP,1,FALSE
10.40.34.200,10.40.32.175,ARP,1,FALSE
10.40.34.200,10.40.32.175,HTTP,1,TRUE
10.40.34.142,10.40.32.175,HTTP,1,TRUE
10.40.34.142,10.40.32.175,ARP,1,FALSE
10.40.34.138,10.40.32.175,ARP,1,FALSE
10.40.32.144,10.40.32.175,HTTP,1,TRUE
10.40.32.234,10.40.32.175,ARP,1,FALSE
10.40.32.144,10.40.32.175,ARP,1,FALSE
10.40.34.195,10.40.32.177,GE-SRTP,66,FALSE
10.40.32.50,10.40.32.177,GE-SRTP,38,FALSE
10.40.34.40,10.40.32.177,GE-SRTP,32,FALSE
10.40.32.51,10.40.32.177,GE-SRTP,7,FALSE
10.253.253.231,10.40.32.177,GE-SRTP,11,FALSE
10.40.32.113,10.40.32.177,GE-SRTP,10,FALSE
10.40.34.200,10.40.32.177,GE-SRTP,9,FALSE
10.40.32.53,10.40.32.177,GE-SRTP,9,FALSE
10.40.32.175,10.40.32.177,GE-SRTP,6,FALSE
10.40.32.170,10.40.32.177,GE-SRTP,6,FALSE
10.40.32.99,10.40.32.177,GE-SRTP,7,FALSE
10.40.32.30,10.40.32.177,GE-SRTP,7,FALSE
192.178.1.100,10.40.32.177,GE-SRTP,7,FALSE
10.40.32.129,10.40.32.177,GE-SRTP,5,FALSE
10.40.32.171,10.40.32.177,GE-SRTP,5,FALSE
10.40.34.194,10.40.32.177,GE-SRTP,3,FALSE
10.40.34.147,10.40.32.177,GE-SRTP,2,FALSE
10.40.34.195,10.40.32.177,ARP,2,FALSE
10.40.32.128,10.40.32.177,GE-SRTP,2,FALSE
10.40.32.175,10.40.32.177,ARP,2,FALSE
10.40.32.110,10.40.32.177,GE-SRTP,2,FALSE
10.49.198.200,10.40.32.177,GE-EGD-CMP,2,FALSE
192.178.1.100,10.40.32.177,GE-EGD-CMP,2,FALSE
10.40.34.194,10.40.32.177,GE-EGD-CMP,2,FALSE
10.40.34.200,10.40.32.177,GE-EGD-CMP,2,FALSE
10.40.34.142,10.40.32.177,GE-SRTP,2,FALSE
10.40.34.195,10.40.32.177,ICMP,1,FALSE
10.40.34.195,10.40.32.177,TCP,1,FALSE
10.40.32.170,10.40.32.177,ARP,1,FALSE
10.40.32.50,10.40.32.177,ARP,1,FALSE
10.40.32.50,10.40.32.177,ICMP,1,FALSE
10.40.32.194,10.40.32.177,ARP,1,FALSE
10.40.32.53,10.40.32.177,ARP,1,FALSE
10.40.32.53,10.40.32.177,ICMP,1,FALSE
10.253.253.231,10.40.32.177,ICMP,1,FALSE
10.40.32.113,10.40.32.177,ICMP,1,FALSE
10.40.32.194,10.40.32.177,ICMP,1,FALSE
10.40.32.171,10.40.32.177,ARP,1,FALSE
10.40.34.53,10.40.32.177,ARP,1,FALSE
10.40.215.223,10.40.32.177,ICMP,1,FALSE
10.40.32.170,10.40.32.177,TCP,1,FALSE
10.40.34.40,10.40.32.177,ICMP,1,FALSE
10.40.34.40,10.40.32.177,TCP,1,FALSE
10.40.32.51,10.40.32.177,ARP,1,FALSE
10.40.32.30,10.40.32.177,ARP,1,FALSE
10.40.34.253,10.40.32.177,ARP,1,FALSE
10.40.34.40,10.40.32.177,ARP,1,FALSE
10.40.34.200,10.40.32.177,ARP,1,FALSE
192.178.1.100,10.40.32.177,ARP,1,FALSE
10.40.34.200,10.40.32.177,ICMP,1,FALSE
10.40.34.194,10.40.32.177,ARP,1,FALSE
10.40.34.194,10.40.32.177,ICMP,1,FALSE
10.40.32.34,10.40.32.176,SSL,7,TRUE
10.29.12.23,10.40.32.176,SSL,4,TRUE
10.40.32.34,10.40.32.176,ARP,2,FALSE
10.40.34.253,10.40.32.176,ARP,2,FALSE
10.40.32.121,10.40.32.176,ARP,2,FALSE
10.40.32.3,10.40.32.176,UDP,2,FALSE
10.40.32.2,10.40.32.176,ARP,2,FALSE
10.40.32.1,10.40.32.176,ARP,2,FALSE
10.29.12.10,10.40.32.176,NTP,1,FALSE
10.40.43.12,10.40.32.176,ARP,1,FALSE
10.40.32.165,10.40.32.176,TCP,1,FALSE
10.40.215.91,10.40.32.176,ARP,1,FALSE
10.49.199.253,10.40.32.176,ARP,1,FALSE
10.40.34.238,10.40.32.176,ARP,1,FALSE
10.40.215.91,10.40.32.176,ICMP,1,FALSE
10.29.12.59,10.40.32.176,SSL,1,TRUE
10.40.32.3,10.40.32.176,ARP,1,FALSE
10.40.32.3,10.40.32.176,RDP,1,FALSE
10.40.32.121,10.40.32.176,TCP,1,FALSE
10.40.32.1,10.40.32.176,UDP,1,FALSE
10.40.32.1,10.40.32.176,NTP,1,FALSE
10.29.12.73,10.40.32.176,ICMP,1,FALSE
10.40.34.195,10.40.32.179,GE-SRTP,21,FALSE
10.40.34.40,10.40.32.179,GE-SRTP,16,FALSE
10.40.32.50,10.40.32.179,GE-SRTP,15,FALSE
10.40.32.51,10.40.32.179,GE-SRTP,11,FALSE
10.253.253.231,10.40.32.179,GE-SRTP,9,FALSE
10.40.34.200,10.40.32.179,GE-SRTP,6,FALSE
10.40.32.170,10.40.32.179,GE-SRTP,6,FALSE
10.40.32.171,10.40.32.179,GE-SRTP,7,FALSE
10.40.32.113,10.40.32.179,GE-SRTP,7,FALSE
10.40.32.175,10.40.32.179,GE-SRTP,5,FALSE
192.178.1.100,10.40.32.179,GE-SRTP,5,FALSE
10.40.32.30,10.40.32.179,GE-SRTP,3,FALSE
10.40.32.53,10.40.32.179,GE-SRTP,4,FALSE
10.40.32.175,10.40.32.179,ARP,2,FALSE
10.40.34.195,10.40.32.179,ARP,2,FALSE
10.40.34.194,10.40.32.179,GE-EGD-CMP,2,FALSE
10.40.34.200,10.40.32.179,GE-EGD-CMP,2,FALSE
10.40.32.51,10.40.32.179,ARP,1,FALSE
10.40.32.51,10.40.32.179,ICMP,1,FALSE
10.40.32.53,10.40.32.179,ARP,1,FALSE
10.40.34.40,10.40.32.179,TCP,1,FALSE
10.40.34.23,10.40.32.179,ARP,1,FALSE
10.40.34.53,10.40.32.179,ARP,1,FALSE
10.29.12.23,10.40.32.179,TCP,1,FALSE
10.49.198.200,10.40.32.179,ICMP,1,FALSE
10.40.34.40,10.40.32.179,ARP,1,FALSE
10.40.34.40,10.40.32.179,ICMP,1,FALSE
10.253.253.231,10.40.32.179,ICMP,1,FALSE
10.40.32.50,10.40.32.179,ARP,1,FALSE
10.40.32.50,10.40.32.179,ICMP,1,FALSE
10.40.32.194,10.40.32.179,ARP,1,FALSE
10.253.253.231,10.40.32.179,ARP,1,FALSE
10.40.32.53,10.40.32.179,ICMP,1,FALSE
10.40.32.171,10.40.32.179,ARP,1,FALSE
10.40.32.170,10.40.32.179,TCP,1,FALSE
10.40.34.195,10.40.32.179,ICMP,1,FALSE
10.40.34.195,10.40.32.179,TCP,1,FALSE
10.40.32.170,10.40.32.179,ARP,1,FALSE
10.40.32.194,10.40.32.179,ICMP,1,FALSE
10.40.34.194,10.40.32.179,ICMP,1,FALSE
192.178.1.100,10.40.32.179,ARP,1,FALSE
10.40.34.200,10.40.32.179,ARP,1,FALSE
10.40.34.200,10.40.32.179,ICMP,1,FALSE
10.40.32.113,10.40.32.179,ARP,1,FALSE
10.40.32.113,10.40.32.179,ICMP,1,FALSE
10.40.34.194,10.40.32.179,ARP,1,FALSE
10.29.12.79,10.40.32.16,SNMP,58,TRUE
10.29.12.78,10.40.32.16,SNMP,11,TRUE
10.40.32.2,10.40.32.16,NTP,2,FALSE
10.40.32.1,10.40.32.16,ARP,1,FALSE
10.40.32.1,10.40.32.16,NTP,1,FALSE
10.40.215.91,10.40.32.16,ARP,1,FALSE
10.40.34.253,10.40.32.16,ARP,1,FALSE
10.29.12.78,10.40.32.16,TCP,1,FALSE
10.40.34.238,10.40.32.16,ARP,1,FALSE
10.49.198.23,10.40.32.16,ICMP,1,FALSE
10.40.32.2,10.40.32.16,ARP,1,FALSE
10.40.34.194,10.40.32.16,ARP,1,FALSE
10.40.32.137,10.40.32.16,ARP,1,FALSE
10.40.34.194,10.40.32.16,NETBIOS-NAME,1,FALSE
10.29.12.79,10.40.32.16,ICMP,1,FALSE
10.40.34.253,10.40.32.16,ICMP,1,FALSE
10.40.34.253,10.40.32.160,ARP,4,FALSE
10.40.32.34,10.40.32.160,SSL,4,TRUE
10.231.142.20,10.40.32.160,SSL,2,TRUE
10.230.142.47,10.40.32.160,SSH,2,FALSE
10.49.202.17,10.40.32.160,SMB,2,TRUE
10.40.32.34,10.40.32.160,ARP,2,FALSE
10.40.34.163,10.40.32.160,SMB,2,TRUE
10.40.32.1,10.40.32.160,UDP,2,FALSE
10.40.32.2,10.40.32.160,UDP,2,FALSE
10.40.32.1,10.40.32.160,TCP,2,FALSE
10.40.32.1,10.40.32.160,ARP,2,FALSE
10.40.34.238,10.40.32.160,ARP,1,FALSE
10.40.34.163,10.40.32.160,ARP,1,FALSE
10.230.142.110,10.40.32.160,TCP,1,FALSE
10.29.12.73,10.40.32.160,TCP,1,FALSE
10.29.12.73,10.40.32.160,SSL,1,TRUE
10.29.12.10,10.40.32.160,NTP,1,FALSE
10.40.32.2,10.40.32.160,ARP,1,FALSE
10.49.202.17,10.40.32.160,ICMP,1,FALSE
10.40.34.163,10.40.32.160,TCP,1,FALSE
10.40.215.91,10.40.32.160,ARP,1,FALSE
10.49.199.253,10.40.32.160,ARP,1,FALSE
10.49.202.16,10.40.32.160,SMB,1,TRUE
10.49.202.16,10.40.32.160,ICMP,1,FALSE
10.40.43.12,10.40.32.160,ARP,1,FALSE
10.40.34.136,10.40.32.162,SMB,18,TRUE
10.40.34.194,10.40.32.162,SMB,15,TRUE
10.40.32.118,10.40.32.162,SMB,10,TRUE
10.29.12.10,10.40.32.162,SMB,9,TRUE
10.40.32.209,10.40.32.162,SMB,9,TRUE
10.40.32.128,10.40.32.162,SMB,9,TRUE
10.40.32.104,10.40.32.162,SMB,9,TRUE
10.40.32.165,10.40.32.162,SMB,9,TRUE
10.40.32.147,10.40.32.162,SMB,9,TRUE
10.40.32.121,10.40.32.162,SMB,9,TRUE
10.40.34.142,10.40.32.162,SMB,8,TRUE
10.40.32.125,10.40.32.162,SMB,6,TRUE
10.40.32.110,10.40.32.162,SMB,6,TRUE
10.40.32.121,10.40.32.162,SMB,6,TRUE
10.40.32.99,10.40.32.162,SMB,6,TRUE
10.40.32.129,10.40.32.162,SMB,6,TRUE
10.40.32.122,10.40.32.162,SMB,6,TRUE
10.40.34.232,10.40.32.162,SMB,6,TRUE
10.49.198.238,10.40.32.162,SMB,6,TRUE
10.40.32.113,10.40.32.162,SMB,6,TRUE
10.40.34.200,10.40.32.162,SMB,6,TRUE
10.40.32.104,10.40.32.162,SMB,7,TRUE
10.40.32.186,10.40.32.162,WSD,7,FALSE
10.40.32.144,10.40.32.162,SMB,7,TRUE
10.40.32.54,10.40.32.162,SMB,7,TRUE
10.29.12.73,10.40.32.162,SMB,7,TRUE
10.40.43.158,10.40.32.162,SMB,7,TRUE
10.40.34.193,10.40.32.162,SMB,5,TRUE
10.40.32.144,10.40.32.162,ARP,5,FALSE
10.40.32.194,10.40.32.162,SMB,5,TRUE
10.40.32.128,10.40.32.162,SMB,5,TRUE
10.49.198.200,10.40.32.162,SMB,5,TRUE
10.40.32.53,10.40.32.162,WSD,5,FALSE
10.40.32.194,10.40.32.162,SMB,5,TRUE
10.40.34.184,10.40.32.162,SMB,5,TRUE
10.40.32.113,10.40.32.162,WSD,5,FALSE
10.40.32.105,10.40.32.162,SMB,5,TRUE
10.40.32.140,10.40.32.162,SMB,5,TRUE
10.40.32.152,10.40.32.162,WSD,5,FALSE
10.40.32.243,10.40.32.162,WSD,3,FALSE
10.40.32.12,10.40.32.162,TDS,3,FALSE
10.40.32.187,10.40.32.162,WSD,3,FALSE
10.40.32.183,10.40.32.162,WSD,3,FALSE
10.40.34.147,10.40.32.162,SMB,3,TRUE
10.40.32.150,10.40.32.162,WSD,3,FALSE
10.40.34.194,10.40.32.162,ARP,3,FALSE
10.40.34.138,10.40.32.162,ARP,3,FALSE
10.40.34.138,10.40.32.162,SMB,3,TRUE
10.40.32.208,10.40.32.162,SMB,3,TRUE
10.40.32.137,10.40.32.162,ARP,3,FALSE
10.40.34.193,10.40.32.162,ARP,3,FALSE
10.40.34.142,10.40.32.162,ARP,3,FALSE
10.40.32.3,10.40.32.162,TDS,4,FALSE
10.40.32.105,10.40.32.162,WSD,4,FALSE
10.40.32.147,10.40.32.162,WSD,4,FALSE
10.40.32.99,10.40.32.162,TCP,4,FALSE
10.40.34.194,10.40.32.162,TCP,4,FALSE
10.40.32.165,10.40.32.162,ARP,4,FALSE
10.40.32.113,10.40.32.162,ARP,4,FALSE
10.40.34.172,10.40.32.162,SMB,4,TRUE
10.40.32.147,10.40.32.162,SMB,4,TRUE
10.40.32.137,10.40.32.162,ARP,4,FALSE
10.40.34.142,10.40.32.162,TCP,4,FALSE
10.40.32.112,10.40.32.162,ARP,4,FALSE
192.178.1.100,10.40.32.162,SMB,4,TRUE
10.40.32.194,10.40.32.162,TCP,4,FALSE
10.40.32.118,10.40.32.162,SMB,4,TRUE
10.40.34.121,10.40.32.162,WSD,4,FALSE
10.40.34.253,10.40.32.162,ARP,4,FALSE
10.40.32.153,10.40.32.162,ARP,4,FALSE
10.40.32.128,10.40.32.162,ARP,4,FALSE
10.40.32.194,10.40.32.162,UDP,4,FALSE
10.29.12.23,10.40.32.162,SSL,2,TRUE
10.49.198.200,10.40.32.162,ARP,2,FALSE
10.40.43.94,10.40.32.162,RDP,2,FALSE
10.49.199.172,10.40.32.162,TCP,2,FALSE
10.49.199.172,10.40.32.162,SMB,2,TRUE
10.253.253.231,10.40.32.162,ARP,2,FALSE
10.40.32.208,10.40.32.162,ARP,2,FALSE
10.40.32.183,10.40.32.162,ARP,2,FALSE
10.40.32.154,10.40.32.162,WSD,2,FALSE
10.40.32.209,10.40.32.162,ARP,2,FALSE
10.40.32.209,10.40.32.162,TCP,2,FALSE
10.40.32.194,10.40.32.162,ARP,2,FALSE
10.40.32.194,10.40.32.162,TCP,2,FALSE
10.40.43.158,10.40.32.162,RDP,2,FALSE
10.40.32.128,10.40.32.162,TCP,2,FALSE
10.40.32.200,10.40.32.162,ARP,2,FALSE
10.40.34.184,10.40.32.162,TCP,2,FALSE
10.40.34.184,10.40.32.162,ARP,2,FALSE
10.40.32.210,10.40.32.162,ARP,2,FALSE
10.40.32.200,10.40.32.162,ARP,2,FALSE
10.40.32.200,10.40.32.162,TCP,2,FALSE
10.40.34.136,10.40.32.162,ARP,2,FALSE
10.40.34.247,10.40.32.162,ARP,2,FALSE
10.40.32.3,10.40.32.162,ARP,2,FALSE
10.40.32.121,10.40.32.162,ARP,2,FALSE
10.40.32.99,10.40.32.162,ARP,2,FALSE
10.40.34.210,10.40.32.162,WSD,2,FALSE
10.40.32.147,10.40.32.162,TCP,2,FALSE
10.40.32.147,10.40.32.162,ARP,2,FALSE
10.40.32.128,10.40.32.162,ARP,2,FALSE
10.40.32.124,10.40.32.162,ARP,2,FALSE
10.40.32.124,10.40.32.162,SMB,2,TRUE
10.40.32.254,10.40.32.162,WSD,2,FALSE
10.40.32.118,10.40.32.162,TCP,2,FALSE
10.40.32.118,10.40.32.162,ARP,2,FALSE
10.40.32.115,10.40.32.162,WSD,2,FALSE
10.40.32.105,10.40.32.162,ARP,2,FALSE
10.40.32.104,10.40.32.162,TCP,2,FALSE
10.40.32.121,10.40.32.162,TCP,2,FALSE
10.40.32.104,10.40.32.162,ARP,2,FALSE
10.40.32.110,10.40.32.162,TCP,2,FALSE
10.40.32.105,10.40.32.162,TCP,2,FALSE
10.40.32.110,10.40.32.162,ARP,2,FALSE
10.40.34.147,10.40.32.162,ARP,2,FALSE
10.40.32.122,10.40.32.162,TCP,2,FALSE
10.40.32.122,10.40.32.162,ARP,2,FALSE
10.40.32.2,10.40.32.162,ARP,2,FALSE
10.40.32.1,10.40.32.162,ARP,2,FALSE
10.40.32.129,10.40.32.162,ARP,2,FALSE
10.40.32.129,10.40.32.162,TCP,2,FALSE
10.40.32.140,10.40.32.162,TCP,2,FALSE
10.40.32.121,10.40.32.162,ARP,2,FALSE
10.40.32.121,10.40.32.162,TCP,2,FALSE
10.40.32.140,10.40.32.162,ARP,2,FALSE
10.40.34.138,10.40.32.162,TCP,2,FALSE
10.40.32.194,10.40.32.162,ARP,2,FALSE
10.40.32.234,10.40.32.162,UDP,2,FALSE
10.40.32.144,10.40.32.162,TCP,2,FALSE
10.40.34.191,10.40.32.162,TCP,2,FALSE
10.40.32.125,10.40.32.162,ARP,2,FALSE
10.49.216.134,10.40.32.162,ARP,2,FALSE
10.40.34.200,10.40.32.162,TCP,2,FALSE
10.40.34.200,10.40.32.162,ARP,2,FALSE
192.178.1.100,10.40.32.162,TCP,2,FALSE
10.40.32.118,10.40.32.162,ARP,2,FALSE
10.40.32.118,10.40.32.162,TCP,2,FALSE
192.178.1.100,10.40.32.162,ARP,2,FALSE
